Source,Destination,Weight
C0013404,C0231811,1.0
C0013404,C0017672,1.0
C0013404,C0240564,1.0
C0013404,C0423572,1.0
C0013404,C0427086,1.0
C0013404,C0423634,1.0
C0013404,C0857172,1.0
C0013404,C0847550,1.0
C0013404,C0740425,2.0
C0013404,C0239451,1.0
C0234238,C0563277,1.0
C0234238,C0232495,1.0
C0234238,C0027769,1.0
C0234238,C0042963,5.0
C0234238,C0741426,1.0
C0234238,C0392674,8.0
C0234238,C0020175,1.0
C0234238,C0221512,3.0
C0234238,C1579931,1.0
C0234238,C0917801,3.0
C0234238,C0235108,2.0
C0234238,C0392678,1.0
C0234238,C0039070,2.0
C0234238,C0302539,1.0
C0234238,C0016204,1.0
C0234238,C0016382,3.0
C0234238,C0748706,2.0
C0234238,C2242996,8.0
C0234238,C0577573,2.0
C0234238,C0023380,1.0
C0234238,C0312414,1.0
C0234238,C0278145,3.0
C0234238,C0040822,7.0
C0234238,C0151315,3.0
C0234238,C0232292,2.0
C0234238,C0085593,3.0
C0234238,C0037088,3.0
C0234238,C0003862,9.0
C0234238,C0741585,4.0
C0234238,C0036572,6.0
C0234238,C0030794,1.0
C0234238,C0004604,9.0
C0234238,C0042571,1.0
C0234238,C0281856,2.0
C0234238,C0857027,1.0
C0234238,C0847554,1.0
C0234238,C0278144,6.0
C0234238,C0235129,1.0
C0234238,C0812426,1.0
C0234238,C0851121,1.0
C0234238,C0221170,6.0
C0234238,C0220870,2.0
C0234238,C0278141,3.0
C0234238,C0234230,4.0
C0234238,C0848283,1.0
C0234238,C0184567,2.0
C0234238,C0232285,1.0
C0234238,C0239377,3.0
C0234238,C0028643,7.0
C0234238,C1517205,1.0
C0234238,C0235710,2.0
C0234238,C0563278,1.0
C0234238,C0235162,1.0
C0234238,C0232487,1.0
C0234238,C0028081,1.0
C0234238,C0241745,1.0
C0234238,C0231749,3.0
C0234238,C0427008,4.0
C0234238,C0312422,2.0
C0234238,C0849959,1.0
C0234238,C0150055,2.0
C0234238,C0848168,1.0
C0234238,C0425449,1.0
C0234238,C0850630,1.0
C0234238,C0238740,1.0
C0234238,C0087169,3.0
C0234238,C0019559,3.0
C0234238,C0238656,1.0
C0234238,C0030201,1.0
C0234238,C0476289,1.0
C0234238,C0085631,4.0
C0234238,C0877716,1.0
C0234238,C0751295,1.0
C0234238,C0036396,2.0
C0234238,C0023218,2.0
C0234238,C0023222,4.0
C0234238,C0151825,2.0
C0234238,C0016512,1.0
C0234238,C0221785,1.0
C0234238,C0162298,1.0
C0234238,C0574002,1.0
C0234238,C0040460,3.0
C0234238,C0234251,1.0
C0234238,C0236000,1.0
C0234238,C0234369,1.0
C0234238,C1960719,1.0
C0234238,C0740418,1.0
C0234238,C0015468,2.0
C0234238,C0149738,1.0
C0234238,C0564823,1.0
C0234238,C0027796,2.0
C0234238,C0151786,1.0
C0234238,C1704276,1.0
C0234238,C0043144,1.0
C0234238,C0239649,1.0
C0234238,C0239266,2.0
C0234238,C0033775,1.0
C0234238,C0439053,1.0
C0234238,C0239836,1.0
C0234238,C0278146,3.0
C0234238,C0581879,1.0
C0234238,C0439814,1.0
C0234238,C2945698,1.0
C0234238,C0423571,1.0
C0234238,C0013456,3.0
C0234238,C0850149,2.0
C0234238,C0235234,1.0
C0234238,C2364135,1.0
C0234238,C0032781,1.0
C0234238,C0151827,1.0
C0234238,C0239833,1.0
C0234238,C0241426,1.0
C0234238,C0857213,1.0
C0234238,C0236040,1.0
C0234238,C0016199,1.0
C0234238,C0857030,1.0
C0234238,C0520962,2.0
C0234238,C1282310,1.0
C0234238,C0595963,1.0
C0234238,C0233844,1.0
C0234238,C0221758,2.0
C0234238,C0178310,1.0
C0234238,C0241374,1.0
C0234238,C0239832,1.0
C0234238,C0030552,1.0
C0234238,C0017672,1.0
C0234238,C0235218,1.0
C0234238,C0549209,1.0
C0234238,C0848717,1.0
C0234238,C0240352,1.0
C0234238,C0239375,1.0
C0234238,C0476288,1.0
C0234238,C0426601,1.0
C0234238,C2029681,1.0
C0234238,C2220244,1.0
C0234238,C0744648,1.0
C0234238,C0423575,1.0
C0234238,C0751190,1.0
C0563277,C0232495,1.0
C0563277,C0027769,1.0
C0563277,C0850045,1.0
C0232495,C0027769,1.0
C0232495,C0221512,2.0
C0232495,C0039070,1.0
C0232495,C2129214,1.0
C0232495,C0085593,1.0
C0232495,C0037088,1.0
C0232495,C0014724,1.0
C0232495,C0004604,1.0
C0232495,C0240717,1.0
C0232495,C0235710,1.0
C0232495,C0234255,1.0
C0232495,C2364135,1.0
C0232495,C2202100,1.0
C0027769,C0042963,1.0
C0027769,C1579838,1.0
C0027769,C0392674,3.0
C0027769,C0020175,2.0
C0027769,C0221512,2.0
C0027769,C1579931,1.0
C0027769,C0917801,5.0
C0027769,C0235108,1.0
C0027769,C0302539,1.0
C0027769,C0149751,1.0
C0027769,C0016204,1.0
C0027769,C0016382,1.0
C0027769,C0748706,1.0
C0027769,C2242996,3.0
C0027769,C0577573,1.0
C0027769,C0312414,1.0
C0027769,C2129214,1.0
C0027769,C0040822,2.0
C0027769,C0232292,1.0
C0027769,C0085593,1.0
C0027769,C0014724,6.0
C0027769,C0003862,1.0
C0027769,C0741585,1.0
C0027769,C0036572,4.0
C0027769,C0030794,1.0
C0027769,C0850045,1.0
C0027769,C0027424,1.0
C0027769,C0004604,2.0
C0027769,C0042571,2.0
C0027769,C0857027,1.0
C0027769,C0847554,2.0
C0027769,C0221170,2.0
C0027769,C0220870,6.0
C0027769,C0278141,1.0
C0027769,C0007859,1.0
C0027769,C0423736,1.0
C0027769,C0239377,1.0
C0027769,C0028643,1.0
C0027769,C0028081,1.0
C0027769,C1096300,1.0
C0027769,C0877605,1.0
C0027769,C0427008,1.0
C0027769,C0312422,1.0
C0027769,C0857257,1.0
C0027769,C0150055,1.0
C0027769,C0232492,1.0
C0027769,C1397014,1.0
C0027769,C0234229,1.0
C0027769,C0087169,3.0
C0027769,C0221232,1.0
C0027769,C0085631,2.0
C0027769,C0040460,1.0
C0027769,C0344232,1.0
C0027769,C0234369,1.0
C0027769,C0849963,1.0
C0027769,C0849759,1.0
C0027769,C0522359,1.0
C0027769,C0232471,1.0
C0027769,C0848633,1.0
C0027769,C0474585,1.0
C0027769,C0687713,1.0
C0027769,C0423571,1.0
C0027769,C0013456,1.0
C0027769,C0032781,2.0
C0027769,C0021177,1.0
C0027769,C3640014,1.0
C0027769,C0574068,1.0
C0027769,C0232289,1.0
C0027769,C0240352,1.0
C0027769,C0241050,1.0
C0027769,C2202100,1.0
C0027769,C0857172,1.0
C0042963,C0741426,1.0
C0042963,C0392674,8.0
C0042963,C0020175,5.0
C0042963,C0221512,9.0
C0042963,C1579931,3.0
C0042963,C0917801,5.0
C0042963,C0039070,1.0
C0042963,C0302539,1.0
C0042963,C0016204,1.0
C0042963,C0000729,3.0
C0042963,C0016382,2.0
C0042963,C0748706,3.0
C0042963,C0151908,1.0
C0042963,C2242996,1.0
C0042963,C0023380,1.0
C0042963,C0312414,1.0
C0042963,C0013395,3.0
C0042963,C0562483,1.0
C0042963,C0278145,2.0
C0042963,C0040822,4.0
C0042963,C0151315,2.0
C0042963,C0232292,3.0
C0042963,C0085593,2.0
C0042963,C0014724,8.0
C0042963,C0003862,5.0
C0042963,C0741585,4.0
C0042963,C0036572,6.0
C0042963,C0238741,1.0
C0042963,C0850045,1.0
C0042963,C0004604,3.0
C0042963,C0042571,4.0
C0042963,C0857027,2.0
C0042963,C0847554,2.0
C0042963,C0812426,1.0
C0042963,C0221170,1.0
C0042963,C0278141,1.0
C0042963,C0541976,1.0
C0042963,C0007859,2.0
C0042963,C0232431,4.0
C0042963,C0278148,1.0
C0042963,C0234230,1.0
C0042963,C0423736,1.0
C0042963,C0848283,2.0
C0042963,C0184567,1.0
C0042963,C0028643,2.0
C0042963,C1517205,1.0
C0042963,C0848290,1.0
C0042963,C0242030,1.0
C0042963,C0221100,1.0
C0042963,C0427008,2.0
C0042963,C0312422,1.0
C0042963,C0848168,1.0
C0042963,C0425449,1.0
C0042963,C0028084,1.0
C0042963,C0426623,1.0
C0042963,C0314719,1.0
C0042963,C0235240,1.0
C0042963,C0027498,3.0
C0042963,C0232602,1.0
C0042963,C0087169,2.0
C0042963,C0019559,1.0
C0042963,C0476289,1.0
C0042963,C0085631,1.0
C0042963,C0151825,1.0
C0042963,C0240129,1.0
C0042963,C0015644,1.0
C0042963,C0236000,1.0
C0042963,C0344232,4.0
C0042963,C0234369,2.0
C0042963,C0740418,1.0
C0042963,C0564823,1.0
C0042963,C0563275,1.0
C0042963,C0474496,1.0
C0042963,C0849963,1.0
C0042963,C0026961,1.0
C0042963,C0235004,2.0
C0042963,C0542476,2.0
C0042963,C0858665,1.0
C0042963,C0085636,1.0
C0042963,C0423006,1.0
C0042963,C0581879,2.0
C0042963,C0232471,1.0
C0042963,C0013456,1.0
C0042963,C0240327,1.0
C0042963,C0850149,1.0
C0042963,C2364135,1.0
C0042963,C0581881,1.0
C0042963,C0016199,1.0
C0042963,C0520962,2.0
C0042963,C0857160,1.0
C0042963,C0178310,1.0
C0042963,C0549248,1.0
C0042963,C0241374,1.0
C0042963,C0085635,1.0
C0042963,C0018926,1.0
C0042963,C0235318,1.0
C0042963,C0026838,1.0
C0042963,C0751409,1.0
C0042963,C0152165,1.0
C0042963,C0857516,1.0
C0042963,C0877781,1.0
C0042963,C2029681,1.0
C0042963,C2220244,1.0
C0042963,C0241042,1.0
C0042963,C0239182,1.0
C0741426,C0027424,1.0
C0741426,C0312422,1.0
C0741426,C0015468,2.0
C0741426,C0439053,1.0
C0741426,C0270996,1.0
C1579838,C0020175,1.0
C1579838,C0039070,1.0
C1579838,C0151908,1.0
C1579838,C0232861,1.0
C1579838,C0522067,1.0
C1579838,C0848283,1.0
C1579838,C0239783,1.0
C1579838,C0028081,1.0
C1579838,C0236000,1.0
C1579838,C0578687,1.0
C1579838,C0877491,1.0
C0392674,C0020175,5.0
C0392674,C0221512,8.0
C0392674,C1579931,3.0
C0392674,C0917801,7.0
C0392674,C0039070,7.0
C0392674,C0016382,3.0
C0392674,C0151908,2.0
C0392674,C2242996,2.0
C0392674,C0577573,1.0
C0392674,C0023380,4.0
C0392674,C0278007,1.0
C0392674,C0278145,2.0
C0392674,C0040822,11.0
C0392674,C3257803,1.0
C0392674,C0518214,1.0
C0392674,C0232292,2.0
C0392674,C0085593,3.0
C0392674,C0037088,1.0
C0392674,C0014724,2.0
C0392674,C0003862,9.0
C0392674,C0746779,1.0
C0392674,C0741585,2.0
C0392674,C0036572,8.0
C0392674,C0030794,1.0
C0392674,C0004604,5.0
C0392674,C0042571,5.0
C0392674,C0857027,1.0
C0392674,C0221170,1.0
C0392674,C0220870,3.0
C0392674,C0278141,2.0
C0392674,C0007859,4.0
C0392674,C0278148,1.0
C0392674,C0234230,2.0
C0392674,C0848283,2.0
C0392674,C0028643,1.0
C0392674,C0848290,1.0
C0392674,C0235162,1.0
C0392674,C0028081,1.0
C0392674,C0427008,2.0
C0392674,C0312422,1.0
C0392674,C0150055,1.0
C0392674,C0425449,1.0
C0392674,C1397014,1.0
C0392674,C0314719,1.0
C0392674,C0234229,1.0
C0392674,C0086132,1.0
C0392674,C0087169,1.0
C0392674,C0238656,1.0
C0392674,C0085631,4.0
C0392674,C0877716,1.0
C0392674,C0751295,4.0
C0392674,C0036396,2.0
C0392674,C0023222,4.0
C0392674,C0151825,2.0
C0392674,C0701824,1.0
C0392674,C0574002,1.0
C0392674,C0234254,1.0
C0392674,C0344232,1.0
C0392674,C0085632,2.0
C0392674,C0234369,3.0
C0392674,C1704276,1.0
C0392674,C0235004,4.0
C0392674,C0006625,1.0
C0392674,C0542476,1.0
C0392674,C0239649,1.0
C0392674,C0423006,1.0
C0392674,C0239836,1.0
C0392674,C0581879,1.0
C0392674,C0232471,2.0
C0392674,C0235267,2.0
C0392674,C0010201,1.0
C0392674,C0235150,3.0
C0392674,C0850149,1.0
C0392674,C0085602,1.0
C0392674,C0235234,1.0
C0392674,C0032781,1.0
C0392674,C4042866,2.0
C0392674,C0423693,1.0
C0392674,C0574068,1.0
C0392674,C0455770,1.0
C0392674,C0949445,1.0
C0392674,C0013421,1.0
C0392674,C3257980,1.0
C0392674,C1282310,1.0
C0392674,C0232491,1.0
C0392674,C0233844,2.0
C0392674,C0259813,1.0
C0392674,C0239511,1.0
C0392674,C0221758,1.0
C0392674,C0030552,1.0
C0392674,C0241050,1.0
C0392674,C1768507,1.0
C0392674,C0458118,1.0
C0392674,C0520963,1.0
C0392674,C0476288,1.0
C0392674,C0744648,1.0
C0392674,C0423575,1.0
C0392674,C0740425,2.0
C0020175,C0221512,3.0
C0020175,C1579931,2.0
C0020175,C0039070,5.0
C0020175,C0302539,1.0
C0020175,C0016204,2.0
C0020175,C0016382,1.0
C0020175,C0748706,1.0
C0020175,C2242996,2.0
C0020175,C0023380,1.0
C0020175,C0013395,1.0
C0020175,C2129214,1.0
C0020175,C0040822,1.0
C0020175,C0518214,1.0
C0020175,C0085593,2.0
C0020175,C0037088,1.0
C0020175,C0014724,3.0
C0020175,C0003862,2.0
C0020175,C0036572,3.0
C0020175,C0850045,1.0
C0020175,C0004604,2.0
C0020175,C0042571,1.0
C0020175,C0281856,1.0
C0020175,C0847554,1.0
C0020175,C0235129,2.0
C0020175,C0220870,1.0
C0020175,C0240211,1.0
C0020175,C0234230,2.0
C0020175,C0848283,1.0
C0020175,C0239377,1.0
C0020175,C0028643,1.0
C0020175,C0150055,1.0
C0020175,C0425449,1.0
C0020175,C1397014,1.0
C0020175,C0235240,1.0
C0020175,C0232602,1.0
C0020175,C0086132,1.0
C0020175,C0476289,1.0
C0020175,C0085631,2.0
C0020175,C0751295,1.0
C0020175,C0232462,1.0
C0020175,C0233488,1.0
C0020175,C0040460,1.0
C0020175,C0344232,3.0
C0020175,C0234369,1.0
C0020175,C0235004,1.0
C0020175,C0858665,2.0
C0020175,C0239649,1.0
C0020175,C0232471,3.0
C0020175,C0848633,1.0
C0020175,C0235267,1.0
C0020175,C0423571,1.0
C0020175,C0850149,1.0
C0020175,C0423600,1.0
C0020175,C3257980,1.0
C0020175,C0549343,1.0
C0020175,C0085635,1.0
C0020175,C0857071,1.0
C0020175,C0877197,1.0
C0221512,C1579931,6.0
C0221512,C0039070,2.0
C0221512,C0302539,1.0
C0221512,C0016204,2.0
C0221512,C0016382,1.0
C0221512,C2242996,1.0
C0221512,C0023380,1.0
C0221512,C0312414,1.0
C0221512,C0278007,1.0
C0221512,C0278145,1.0
C0221512,C0040822,4.0
C0221512,C0518214,1.0
C0221512,C0151315,1.0
C0221512,C0232292,1.0
C0221512,C0085593,3.0
C0221512,C0037088,2.0
C0221512,C0014724,8.0
C0221512,C0003862,4.0
C0221512,C0741585,1.0
C0221512,C0030794,2.0
C0221512,C0745411,1.0
C0221512,C0152149,1.0
C0221512,C0857057,1.0
C0221512,C0004604,6.0
C0221512,C0857027,3.0
C0221512,C0278144,2.0
C0221512,C0034886,1.0
C0221512,C0235129,1.0
C0221512,C0851121,2.0
C0221512,C0220870,2.0
C0221512,C0541976,1.0
C0221512,C0234230,1.0
C0221512,C0184567,1.0
C0221512,C0848290,2.0
C0221512,C0028081,2.0
C0221512,C0232517,1.0
C0221512,C0242030,1.0
C0221512,C0849970,2.0
C0221512,C0221100,2.0
C0221512,C0427008,1.0
C0221512,C0312422,1.0
C0221512,C0581358,1.0
C0221512,C0150055,4.0
C0221512,C0850630,1.0
C0221512,C0234229,1.0
C0221512,C0859371,1.0
C0221512,C0234255,1.0
C0221512,C0232602,1.0
C0221512,C0087169,1.0
C0221512,C0023222,1.0
C0221512,C0151825,1.0
C0221512,C2032420,1.0
C0221512,C0221785,1.0
C0221512,C0564823,1.0
C0221512,C1704276,1.0
C0221512,C0033775,1.0
C0221512,C0232849,1.0
C0221512,C0578687,2.0
C0221512,C0013456,2.0
C0221512,C0850149,1.0
C0221512,C0019825,1.0
C0221512,C3640014,1.0
C0221512,C0574068,1.0
C0221512,C0231710,1.0
C0221512,C0858598,1.0
C0221512,C3257980,1.0
C0221512,C1282310,1.0
C0221512,C0857062,1.0
C0221512,C0234532,1.0
C0221512,C0522365,1.0
C0221512,C0018926,1.0
C0221512,C0241050,1.0
C0221512,C1768507,1.0
C0221512,C0877197,1.0
C0221512,C2202100,1.0
C0221512,C0847550,1.0
C0221512,C2029681,1.0
C0221512,C2220244,1.0
C1579931,C0917801,3.0
C1579931,C0039070,3.0
C1579931,C0302539,1.0
C1579931,C0748706,1.0
C1579931,C0151908,1.0
C1579931,C2242996,1.0
C1579931,C0023380,2.0
C1579931,C0040822,4.0
C1579931,C0518214,1.0
C1579931,C0085593,1.0
C1579931,C0037088,1.0
C1579931,C0003862,3.0
C1579931,C0004604,1.0
C1579931,C0042571,1.0
C1579931,C0857027,1.0
C1579931,C0221170,1.0
C1579931,C0220870,1.0
C1579931,C0278141,1.0
C1579931,C0007859,1.0
C1579931,C0234230,2.0
C1579931,C0184567,1.0
C1579931,C0028643,1.0
C1579931,C0235710,1.0
C1579931,C0235162,1.0
C1579931,C0028081,1.0
C1579931,C0241745,1.0
C1579931,C0427008,1.0
C1579931,C0857257,1.0
C1579931,C0150055,3.0
C1579931,C0028084,1.0
C1579931,C0423729,1.0
C1579931,C0027498,1.0
C1579931,C0087169,1.0
C1579931,C0848241,1.0
C1579931,C0023222,1.0
C1579931,C0948775,1.0
C1579931,C0085632,1.0
C1579931,C0015468,1.0
C1579931,C1704276,1.0
C1579931,C0858665,1.0
C1579931,C0239266,1.0
C1579931,C0423636,1.0
C1579931,C0575090,2.0
C1579931,C0751559,1.0
C1579931,C0235267,1.0
C1579931,C0700590,1.0
C1579931,C0013456,1.0
C1579931,C0235150,1.0
C1579931,C0028838,1.0
C1579931,C0455770,1.0
C1579931,C0238973,1.0
C1579931,C3257980,1.0
C1579931,C0521516,1.0
C1579931,C0742339,1.0
C1579931,C0018926,1.0
C1579931,C0877197,1.0
C1579931,C0005874,1.0
C0917801,C0039070,1.0
C0917801,C0748706,1.0
C0917801,C0151908,1.0
C0917801,C2242996,3.0
C0917801,C0023380,4.0
C0917801,C0013395,1.0
C0917801,C0040822,3.0
C0917801,C0751372,1.0
C0917801,C0151315,1.0
C0917801,C0085593,3.0
C0917801,C0037088,4.0
C0917801,C0003862,8.0
C0917801,C0741585,1.0
C0917801,C0036572,3.0
C0917801,C0745411,1.0
C0917801,C0850045,1.0
C0917801,C0027424,4.0
C0917801,C0004604,4.0
C0917801,C0042571,2.0
C0917801,C0549299,1.0
C0917801,C0857027,1.0
C0917801,C0847554,1.0
C0917801,C0278144,1.0
C0917801,C0235129,2.0
C0917801,C0235239,1.0
C0917801,C0220870,2.0
C0917801,C0007859,1.0
C0917801,C0232431,1.0
C0917801,C0423736,1.0
C0917801,C0028643,2.0
C0917801,C0239783,1.0
C0917801,C0028081,2.0
C0917801,C0849970,2.0
C0917801,C0231749,1.0
C0917801,C0427008,1.0
C0917801,C0425481,1.0
C0917801,C0312422,1.0
C0917801,C0241057,2.0
C0917801,C0150055,1.0
C0917801,C0028084,3.0
C0917801,C0086132,2.0
C0917801,C0087169,2.0
C0917801,C0848241,1.0
C0917801,C0849668,1.0
C0917801,C0085631,5.0
C0917801,C0162298,1.0
C0917801,C0701824,1.0
C0917801,C0015644,2.0
C0917801,C0344232,1.0
C0917801,C0085632,2.0
C0917801,C0234369,1.0
C0917801,C0241902,1.0
C0917801,C0152029,1.0
C0917801,C1704276,1.0
C0917801,C0849963,1.0
C0917801,C2169806,1.0
C0917801,C0026961,1.0
C0917801,C0085636,1.0
C0917801,C0278146,1.0
C0917801,C0581879,1.0
C0917801,C0232471,2.0
C0917801,C0848633,1.0
C0917801,C0235267,1.0
C0917801,C0700590,1.0
C0917801,C0235150,1.0
C0917801,C0238977,1.0
C0917801,C0156405,1.0
C0917801,C0277794,1.0
C0917801,C4042866,1.0
C0917801,C0392176,1.0
C0917801,C0018520,1.0
C0917801,C0234861,1.0
C0917801,C0751725,1.0
C0917801,C0595963,1.0
C0917801,C0178310,1.0
C0917801,C0231655,1.0
C0917801,C0159028,1.0
C0917801,C0522251,1.0
C0917801,C0849824,1.0
C0917801,C0587056,1.0
C0521632,C0013428,1.0
C0235108,C0016204,1.0
C0235108,C0016382,1.0
C0235108,C0748706,1.0
C0235108,C0278107,1.0
C0235108,C2242996,2.0
C0235108,C0040822,2.0
C0235108,C0151315,1.0
C0235108,C0036572,2.0
C0235108,C0849852,1.0
C0235108,C0221170,1.0
C0235108,C0240717,1.0
C0235108,C0234230,1.0
C0235108,C0423736,1.0
C0235108,C0239377,1.0
C0235108,C0740396,1.0
C0235108,C0425449,1.0
C0235108,C0085631,2.0
C0235108,C0221785,1.0
C0235108,C0015644,1.0
C0235108,C0231772,1.0
C0235108,C0235004,1.0
C0235108,C0043144,1.0
C0235108,C0235234,1.0
C0235108,C0032781,1.0
C0235108,C0021177,1.0
C0235108,C0027066,1.0
C0235108,C0018991,1.0
C0235108,C0240735,1.0
C0392678,C2242996,1.0
C0392678,C0037088,1.0
C0392678,C0278144,1.0
C0392678,C0234230,1.0
C0392678,C0312422,1.0
C0392678,C0040460,1.0
C0392678,C0015468,1.0
C0392678,C0027796,1.0
C0392678,C0439814,1.0
C0392678,C0013456,1.0
C0392678,C0241426,1.0
C0392678,C0178310,1.0
C0392678,C0017672,1.0
C0392678,C0426601,1.0
C0039070,C0302539,5.0
C0039070,C0016382,1.0
C0039070,C0748706,1.0
C0039070,C0151908,1.0
C0039070,C2242996,3.0
C0039070,C0577573,1.0
C0039070,C0040822,6.0
C0039070,C0751372,1.0
C0039070,C0518214,1.0
C0039070,C0151315,1.0
C0039070,C0232292,3.0
C0039070,C0085593,3.0
C0039070,C0003862,3.0
C0039070,C0036572,6.0
C0039070,C0030794,1.0
C0039070,C0004604,2.0
C0039070,C0042571,11.0
C0039070,C0034886,1.0
C0039070,C0235129,1.0
C0039070,C0220870,11.0
C0039070,C0232431,1.0
C0039070,C0234230,2.0
C0039070,C0848283,2.0
C0039070,C0028643,1.0
C0039070,C0235710,1.0
C0039070,C0476270,1.0
C0039070,C0232487,1.0
C0039070,C0028081,1.0
C0039070,C0009193,1.0
C0039070,C0427008,1.0
C0039070,C0312422,2.0
C0039070,C0849959,2.0
C0039070,C0235678,1.0
C0039070,C0848168,1.0
C0039070,C0234255,1.0
C0039070,C0232602,1.0
C0039070,C0086132,1.0
C0039070,C0019559,1.0
C0039070,C0221232,1.0
C0039070,C0085631,1.0
C0039070,C0751295,2.0
C0039070,C0023218,1.0
C0039070,C0023222,2.0
C0039070,C0233763,1.0
C0039070,C0236000,1.0
C0039070,C0344232,2.0
C0039070,C0234369,3.0
C0039070,C0037384,1.0
C0039070,C0151786,1.0
C0039070,C1704276,1.0
C0039070,C0235004,4.0
C0039070,C0542476,2.0
C0039070,C0278146,1.0
C0039070,C0581879,3.0
C0039070,C0522359,1.0
C0039070,C0232471,1.0
C0039070,C0241705,1.0
C0039070,C0235267,2.0
C0039070,C0700590,2.0
C0039070,C0013456,1.0
C0039070,C0235150,2.0
C0039070,C0240940,1.0
C0039070,C3640014,1.0
C0039070,C0522179,1.0
C0039070,C0238973,1.0
C0039070,C0857233,1.0
C0039070,C0241898,1.0
C0039070,C0849640,1.0
C0039070,C0239832,1.0
C0039070,C0521516,1.0
C0039070,C0742339,1.0
C0039070,C0231655,1.0
C0039070,C0877487,1.0
C0039070,C0497293,1.0
C0039070,C0235160,1.0
C0039070,C0034642,1.0
C0039070,C0235283,1.0
C0039070,C0849911,1.0
C0039070,C0239375,1.0
C0039070,C0877197,2.0
C0039070,C0034880,1.0
C0039070,C0740425,2.0
C0039070,C0751186,1.0
C0302539,C0016204,1.0
C0302539,C0016382,1.0
C0302539,C0040822,1.0
C0302539,C0232292,1.0
C0302539,C0085593,1.0
C0302539,C0037088,1.0
C0302539,C0003862,3.0
C0302539,C0741585,1.0
C0302539,C0036572,1.0
C0302539,C0857057,1.0
C0302539,C0004604,1.0
C0302539,C0042571,2.0
C0302539,C0220870,3.0
C0302539,C0232431,1.0
C0302539,C0234230,1.0
C0302539,C0184567,1.0
C0302539,C0028081,1.0
C0302539,C0028084,1.0
C0302539,C0234255,1.0
C0302539,C0232602,1.0
C0302539,C0085631,1.0
C0302539,C0344232,1.0
C0302539,C0234369,1.0
C0302539,C0849963,1.0
C0302539,C0235004,1.0
C0302539,C0542476,1.0
C0302539,C0581879,1.0
C0302539,C2370950,1.0
C0302539,C0850149,1.0
C0302539,C0235290,1.0
C0302539,C0423479,1.0
C0302539,C0742339,1.0
C0302539,C0877487,1.0
C0302539,C0877197,1.0
C0302539,C0233766,1.0
C0016204,C0016382,1.0
C0016204,C0748706,1.0
C0016204,C0278145,1.0
C0016204,C0231217,1.0
C0016204,C0518214,1.0
C0016204,C0037088,1.0
C0016204,C0744318,1.0
C0016204,C0231807,1.0
C0016204,C0014724,2.0
C0016204,C0036572,2.0
C0016204,C0004604,1.0
C0016204,C0851121,1.0
C0016204,C0220870,1.0
C0016204,C0848168,1.0
C0016204,C0232492,1.0
C0016204,C0232602,1.0
C0016204,C0221232,1.0
C0016204,C0751295,1.0
C0016204,C0344232,1.0
C0016204,C0043144,1.0
C0016204,C0235267,1.0
C0016204,C0857030,1.0
C0016204,C0423479,1.0
C0016204,C3888418,1.0
C0016204,C0857199,1.0
C0000729,C0004604,1.0
C0000729,C0234230,1.0
C0016382,C2242996,1.0
C0016382,C0577573,2.0
C0016382,C0278145,1.0
C0016382,C0040822,3.0
C0016382,C0085593,2.0
C0016382,C0037088,1.0
C0016382,C0014724,1.0
C0016382,C0003862,1.0
C0016382,C0741585,1.0
C0016382,C0240812,1.0
C0016382,C0004604,2.0
C0016382,C0042571,2.0
C0016382,C0847554,2.0
C0016382,C0812426,1.0
C0016382,C0221170,1.0
C0016382,C0220870,1.0
C0016382,C0278141,1.0
C0016382,C0184567,1.0
C0016382,C0028084,2.0
C0016382,C0232602,1.0
C0016382,C0221232,1.0
C0016382,C0085631,2.0
C0016382,C0877716,1.0
C0016382,C0023222,1.0
C0016382,C0344232,1.0
C0016382,C0026837,1.0
C0016382,C0151786,1.0
C0016382,C0235004,2.0
C0016382,C0043144,1.0
C0016382,C0439053,1.0
C0016382,C0239836,1.0
C0016382,C0581879,1.0
C0016382,C0581881,1.0
C0016382,C0233844,1.0
C0016382,C0030552,1.0
C0016382,C0877487,1.0
C0016382,C1768507,1.0
C0016382,C0744648,1.0
C0016382,C0423575,1.0
C0748706,C0278107,1.0
C0748706,C2242996,1.0
C0748706,C0040822,2.0
