disease,postLink,postHeading,postContent
Bipolar Disorder,https://www.drugs.com/answers/adderall-xr-sleep-edge-3086163.html,Help! Adderall XR and need to SLEEP and take the edge off?,"Im diagnosed with Bipolar Disorder Type 2, which has a mix of Anxiety and PTSD and ADHD. I currently take Trileptal 300 mg 1 in the morning 1 in the afternoon and 2 at night, Celexa 10 mg in the morning and Adderall XR 20 mg 1 in the morning and 1 at about 12-1 in the afternoon. So the thing is that I get really jittery like my whole body is trembling and it's really hard to go to sleep. I tried taking a Tylenol PM one day and the other 2 Benadry 25 mg and still nothing. Now I also feel heavy breathing, mildly dry mouth, slight tingling in my arm and like my head is spinning. Also a friend told me to try Melatonin 5 mg. Has anyone tried it? Any suggestions or advice would be greatly apreciated. "
Bipolar Disorder,https://www.drugs.com/answers/best-time-lithium-you-work-6-pm-4-3080242.html,When is the best time to take lithium if you work 6 PM to 4 am?,
Bipolar Disorder,https://www.drugs.com/answers/hungry-after-starting-geodon-3325490.html,Not hungry after starting Geodon?,"I was wondering if anyone had been prescribed Geodon and if it made them not hungry. I've been having a few new issues since I've started taking this medication a little under a month ago. At first it made me really tired after I took it. I know I'm supposed to eat with it, I have been doing that. A couple days ago though I started to not feel hungry at all, I'm having to force myself to eat because I don't feel the urge to do so and around that same time my sleeping schedule changed too. I went from going to bed at 11-12 midnight and getting up at 8-10 am. To sleeping from 11-12 midnight and getting up anywhere between 4:30 am - 6:30 am and not feeling even remotely tired even though I haven't had my usual amount of sleep? So I'm kinda curious as to if anyone else has had this issue or these issues and of so will they go away? "
Bipolar Disorder,https://www.drugs.com/answers/bipolar-disorder-anger-issues-anyone-suggestion-532788.html,Bipolar Disorder - I am having anger issues anyone got a suggestion other than xanax?,I have tried almost every bipolar and anti anxiety drug to no avail .. I am about ready to just really give up on finding relief... 
Anxiety and Stress,https://www.drugs.com/answers/cyclobenzapine-amitriptyline-3082580.html,Cyclobenzapine and Amitriptyline?,"I take 5 mg of cyclobenzapine occasionally for cervical spine issues, last dose was yesterday Wednesday June 29.  Wondering if it's safe to take Amyltripaline tonight. I really need to start back on the Amyltripaline... Think it's safe enough to do this? "
Bipolar Disorder,https://www.drugs.com/answers/propranolol-prescribed-10mg-propranlol-due-3096042.html,Propranolol - I was prescribed 10mg propranlol due to anxiety and low mood?,"I have taken one each morning for 3 days and it has does stop the anxious feeling but I dont feel any emotions at all, not sad,happy anything im jus like a blank canvas and I cannot eat at all is this normal or has anyone else had this problem as I am thinking of stopping it all together. "
Bipolar Disorder,https://www.drugs.com/answers/find-answers-unable-meds-latuda-anymore-due-3381424.html,I am trying to find answers about being unable to get my meds Latuda anymore due to insurance.,I am trying to find answers about being unable to get Latuda anymore due to insurance not covering it anymore after they have been paying for it for 2 1/2 yrs and the pharmaceutical company wont help me cause i have insurance so I am stuck on what to do since i like the med and feels like it works? 
Bipolar Disorder,https://www.drugs.com/answers/needed-antipsychotics-withdrawal-3276347.html,Help needed with antipsychotics withdrawal?,"Hey all , I'm new to these online forums but I'm desperate and need any help I can get. I have been on an antidepressant since I was 19. I'm 34 now. My doctor thinks I could be borderline bipolar 2 since there always seems to be something surfacing when just on an SSRI and Klonipin combo. So she's been playing Guinnea pig with me the last few years to try and find the right combo. I react poorly to everything. Been on 21 drugs. Can't ever stay on the add ons. Anyways for the longest time I just stayed on the lexapro klonipin combo but things started to feel off again and she added on Latuda in the fall. At first it worked ok but then side effects kicked in a couple months later, then they tried Vraylar which was bad, then rexulti which made me have crippling OCD and anxiety. I felt like I was obsessing over all my basic day to day functions. Worried about what to do with my day. Frozen in fear . Not able to function at work. Doctor upped the dose. Got better for a small amount of time but the crippling distress and fear would not leave. Finally lowered off that and went back on latuda. Was only on latuda for a week and I got blind spots and went to the ER. Doctor at the ER told me to stop the latuda.  Ok, currently I've been off the Rexulti for over a month , the latuda for 3 weeks. I'm feeling horrible. Stuck in fear and depression. Can hardly function. The days are dreadful I don't know what to do with myself. I can't put into words how bad this feels. The crying spells , the hopelessness the dread . And the massive anxiety and overthinking. My doc says that this could be my ""true"" form surfacing. But I KNOW I wasn't like this before I started the antipsychotics. I don't want to go back on one and make myself even worse. Constantly in this spiral. I'm still on the lexapro and the klonipin. They seem to be doing nothing now. Everything is so overwhelming. I go to bed at night in fear because I know how bad the morning will be.  Can anyone relate to this? Everything inside me wants to believe this is withdrawal of some sort. I have not been husband before outside of the time I had Paxil withdrawal. Any advice would be so appreciated because I'm stuck on my couch right now in severe mental pain.  Thank you "
Bipolar Disorder,https://www.drugs.com/answers/saphris-first-time-tonight-5mg-extremely-restless-3228595.html,"I took Saphris for the first time tonight, 5mg, and became extremely restless so that I couldn't?",... sleep. I couldn't sit or lay down. I couldn't stand up without moving around. Have other people experienced this severe restlessness and what have you done about it? 
Bipolar Disorder,https://www.drugs.com/answers/lamotrigine-lamictal-give-you-back-active-life-3179728.html,Lamotrigine - Does lamictal give you back the active life you once had before you had a relapse?,"Hello, I am 28 years old and I was diagnosed with Bipolar 1 when I was 25. I have had three episodes and my 3rd relapse happened recently in June of 2016. I was at the hospital for 1 week and I was released thinking that I was better, but I wasn't. At that time, when I met with my psychiatrist, she added Zyprexa along with Lithium that I was taking before and I gradually gained 10-15 pounds! That was my biggest issue and on top of that, I was still feeling paranoid and having anxiety attacks so both medications did not work out for me. I was also had psychosis and I started feeling depressed because I was unexpectedly hospitalized again and I questioned when I would be back to ""normal"" again as far as getting my happiness and active lifestyle back. I didn't like the fact that I gained weight and I was comparing myself before when I was smaller.  Then, I saw my doctor again and she took Zyprexa out and added Latuda with Lithium. Still, I wasn't comfortable and I guess I was anxious to get better and again, my issue was my weight gain so finally, she took Lithium and Latuda out and prescribed me with an FDA approved medication close to Lithium, LAMICTAL. I started with a low dosage but at times I would cry and get emotional with my mom telling her that I feel hopeless and I wonder if I will get better. I felt depressed but now I'm at 100mg which will increase to 200mg and I hope for a better change. Actually, the 100mg has slowly helped because I don't feel the way I felt before when I took the other meds. My only concern now is my weight and the fact that I will hopefully get back to my normal happy and active life. They say Lamictal makes you lose weight and it doesn't really make you gain weight, hopefully that is true. Thank you for reading my story. I hope I get a response. "
Anxiety,https://www.drugs.com/answers/mix-librium-ativan-25mg-librium-2mg-ativan-717826.html,Can I mix librium with ativan ? 25mg librium and 2mg ativan?,
Bipolar Disorder,https://www.drugs.com/answers/anxiety-taking-lamictal-3458948.html,Anxiety from taking Lamictal?,"I just started taking Lamicta. I am on my 4th day of 25mg. I’m taking it for bipolar disorder. I honestly feel I only have anxiety while taking this right now because I’m scared to death of getting that rash. I don’t know what the likely hood is, but I’m still so scared. So far I feel like the medicine has helped me be more neutral but I also feel it’s to soon to notice a different. Can you guys please describe your stories with this prescription. Also!!I really have no side effects except for drowsiness, so I take it before I go to bed. Can my anxiety also be a side effect? "
