disease,postLink,postHeading,postContent
Depression,https://www.drugs.com/answers/dosage-increase-too-high-or-something-else-wrong-485731.html,Vyvanse - dosage increase too high or is something else wrong with me - any ideas?,"Dear friends, I'm a 37 year old male. I have struggled my whole life with depression, bi-polar and ADD. I've never fancy'd myself as the smartest guy in the world. In fact I feel quite the opposite. I have never been able to focus on anything other than myself. I can never sit and study. I never read books because I feel it's a waste of time because I can go several pages and not remember what I just read. I'm a professional in the corporate world and struggle to get certified as a public accountant. I can't grasp some the material and when I do I forget it. There are times where I'm brilliant. I have a few hobbies that I can tell you ever little detail on. I've been in accounting for 7 years now and I've just been made an International Accounting Supervisor while others who I've graduated with are senior managers or CEO's of corps. Ouch, that hurts. I started taking Vyvanse 30 mgs and it's helped a ton!!! However, I still feel there's room to improve. So I asked my doctor to go up to 40 mgs. I took it for three days and had to get back to 30 mgs. It made me worse. I became confused, dizzy and hated every minute of it. I hear some people are up to 70 mgs. I read stories of F's to A's. I wanted to see if anyone else has experienced this and or could I have other issues wrong with me like a bigger learning disability. What's wrong with me?? "
Depression,https://www.drugs.com/answers/lexapro-depression-ectopic-heart-beat-661901.html,"I have been given lexapro for depression. I have an ectopic heart beat, which seems to be?","... exacerbated by this drug. Also I do a lot of running and swimming, but find that I can't seem to perform as I previously could. Is this common? I've only been on it for a few days and I'm wondering if these symptoms pass after a time "
Depression,https://www.drugs.com/answers/mirtazapine-stopped-taking-withdrawal-symptoms-643661.html,Mirtazapine - I've just stopped taking it- What withdrawal symptoms should I expect?,"I was on 15mg per night, then30, then 45, then back to 30 then 15- over a period of 5 months. I took the last one 7 days ago. So far no side effects, in fact I feel better and more 'alive' than I have for months. Does this simply mean they worked and I am better now? How long after stopping might withdrawal side effects occur? What side effects should I look out for? "
Depression,https://www.drugs.com/answers/taking-150mg-bupropion-xl-crying-bouts-urges-cry-632796.html,I am taking 150mg of bupropion xl and have crying bouts or urges to cry?,I have been taking this dosage for a couple of months now and I tear up and choke up for almost any reason. I'm a guy and this very embarrassing. Anybody have this problem? I also have been extremely irritable and my wife can't take anymore. Help! 
Generalized Anxiety Disorder,https://www.drugs.com/answers/feeling-irritable-after-swapping-anxiety-3344061.html,Why am I feeling really irritable after swapping anxiety medications?,"Recently my doctor had switched me from a medication that was just for my Anxiety, to Trintellix since the old one (Which I don't remember the name for) was making my depression worse. Now since I've been on the new medication I've been a lot more absent minded and forgetful, as well as extremely irritable. Is the new meds causing it or what?  Thanks in advance! "
Depression,https://www.drugs.com/answers/you-savella-zoloft-ssri-651644.html,Can you take savella with zoloft or a SSRI?,
Depression,https://www.drugs.com/answers/zoloft-interfere-study-habits-memory-loss-599048.html,Does Zoloft interfere with your study habits; or with memory loss?,
Depression,https://www.drugs.com/answers/you-amune-sertraline-after-taking-years-584629.html,Can you become amune to sertraline after taking for two years?,This may sound funny... i used to feel like singing. Not so much now : / 
Depression,https://www.drugs.com/answers/viibryd-psychiatrist-lower-dose-40mg-30mg-side-573579.html,Viibryd - My psychiatrist had me lower my dose from 40mg to 30mg because of the side effects. The?,... side effects have subsided a bit but I noticed I'm more irritable now and starting to feel kind of down. Would 10mg really make that much of a difference? I have an appt. with him on the 31st and I'm trying to decide whether I want to stay on the med or not 
Depression,https://www.drugs.com/answers/tramadol-side-affects-color-tramadl-apap37-5-573030.html,Tramadol - side affects from color of Tramadl ApAP37.5?,Has anyone had side effects from color of pills. I believe the TramadlADAP 37.5 has given symtoms of anger and depression and extreme sleepiness from the full dose. Can I cut them in half and wash the orange red color off? 
Depression,https://www.drugs.com/answers/should-i-stop-taking-lexapro-483769.html,Should I stop taking Lexapro?,"I am 17,and I started taking 10 mg of Lexapro for depression and i'm almost on month 4 with it.At first,I felt no differently but in the past month it has turned me into an emotionless zombie.I’ve completely lost all motivation and interest in everything.It’s like absolutely nothing phases me anymore and thats not a good thing…The depression has pretty much dissolved because I FEEL NOTHING NOW.It's great that I am no longer sad,but I am also no longer any kind of emotion.I wouldn't be too worried about this if it wasn't for the fact that I am trying to finish up this last year in high school.I don't give a single care about school work and can't bring myself to feel motivated.In the past,school was all I cared about,but now I really couldn't care less about it.I am thankful for this drug because I am no longer depressed,but is it worth it?Has anybody else gone through this? "
Depression,https://www.drugs.com/answers/bupropion-odd-food-cravings-591641.html,Bupropion - Anyone have odd food cravings?,"Uhm, hi there! I'm on day 20 of 100mg Bupropion, the Wellbutrin kind. Ever since I started it, I've been having these weird salad cravings. It's weird because for the past twenty years I have not -touched- a salad unless it was of the fruit kind. Anyone else experience food cravings or such? "
Depression,https://www.drugs.com/answers/generic-lexapro-4-list-689336.html,When will generic Lexapro be on the $4 list?,
Depression,https://www.drugs.com/answers/you-viibryd-hydrocodone-689279.html,Can you take Viibryd with hydrocodone?,I took a couple hydrocodones my doctors prescribed me for my broken hand. My doctor also prescribed me viibryd for my depression about a mouth ago. Is it safe to mix these medications? 
Depression,https://www.drugs.com/answers/mirtazapine-lorazepam-related-lorazepan-687605.html,Are Mirtazapine and Lorazepam related? Could Lorazepan be substituted for Mirtazapine?,
