disease,postLink,postHeading,postContent
Panic Disorder,https://www.drugs.com/answers/woke-panic-zoloft-normal-2941140.html,Woke up in a panic on zoloft is this normal?,Morn all i have been doin really well on Zoloft each day is getting much easier . I just wanted to ask out of the blue last night i woke up in a panic i have been having really nasty dreams .It was a shock because it came out of nowhwere i feared it was going to set my progress back again but woke up this morning fine as any one else experienced anything like this 
Panic Disorder,https://www.drugs.com/answers/anyone-5-mg-paxil-helped-anxiety-panic-2682658.html,Has anyone took 5 mg of Paxil and it helped their anxiety and panic?,I took paxil 3 yrs ago and I can't remember having any problems with it I only took it for a couple of months. For anxiety. summer of 2014 I had a really bad panic attack and I kept having them so I went to the doctor and they gave me Celexa I had a adverse drug reaction and I have been scared of medicine every sense. I thought I was dying. They have me 20 mg and the 1 pill was enough to put me in ER the next day. I decided if I have to take meds it will be lowest dose possible 
Panic Disorder,https://www.drugs.com/answers/amitriptyline-amitripyline-make-you-gain-weight-2617826.html,Amitriptyline - does amitripyline make you gain weight by just taking the medication?,can you take this during the day oppose to taking it at night..I have so much anxiety and panic during the day.I take it for nuropathy  Thank you 
Panic Disorder,https://www.drugs.com/answers/rhodiola-rosea-701121.html,Should I try rhodiola rosea?,"I am now taking buspirone and clonazepam for panic disorder and also metoprolol in low doses for high blood pressure. I have very little energy during the day and am looking for something natural (herbal, food or drink) that can give me more energy and a positive mood without adding to my anxiety. I have heard L-Tyrosene and rhodiola rosea mentioned but I don't want to try them if they will have a negative interaction with the pills I'm already taking. "
Panic Disorder,https://www.drugs.com/answers/severe-panic-attack-1mg-xanax-prescribed-2366368.html,"Severe panic attack, took 1mg xanax as prescribed, still panicking 2 1/2 hrs later!?","Never had one last this long, xanax USUALLY helps. I don't know WHAT to do! Take another xanax?? "
Panic Disorder,https://www.drugs.com/answers/klonopin-alcohol-1549047.html,Klonopin and alcohol?,"I take .5 mg klonopin a day as well as 30mg lexapro. I have my bachelorette party in October at a vineyard, then my wedding in November.  I rarely drink in excess, but I think these days will be an exception. What is the worse that can happen?! "
Panic Disorder,https://www.drugs.com/answers/klonopin-make-you-care-put-klonopin-2-mos-ago-3116940.html,Can Klonopin make you just not care? I was put on Klonopin about 2 mos or so ago and it seems like?,"... everything started to go down hill. Yes, it stopped the panic attacks and the shakes I would get during the day (my Dr took me off Xanax and put me on Klonopin) but now I just feel numb, like I don't care about anything, like being in a deep bout of depression. I am bipolar and take Abilify 5mg and Wellbutrin 300mg daily along with 2 mg Klonopin at night and the klonopin does nothing to help me sleep I use a cocktail of other drugs for that. Has anyone else felt this way on klonopin and if so does it pass or did you change to another medicine? "
Panic Disorder,https://www.drugs.com/answers/anyone-saphris-helps-anxiety-5mg-day-cut-back-3100629.html,Does anyone know if Saphris helps anxiety? I'm on 5mg per day and cut back my dose to half because I,"... thought it was causing weight gain, at the time I was on Cymbalta for panic attacks but started to have anxiety about 6 months after I cut back on the Saphris. I stopped Cymbalta and have tried Zoloft, Celexa and now Effexor for my anxiety/panic - none of which seem to helping much -in fact I think it has become worse since I stopped Cymbalta. I'm having less panic but more everyday anxiety. I'm now wondering if the Saphris may have been helping my anxiety! Any help would be appreciated! Thanks! "
Panic Disorder,https://www.drugs.com/answers/clonazepam-seeking-short-term-3100554.html,Clonazepam - Seeking help concerning short-term use?,"Hello, I have been on Clonazepam for the past 2 months: 1mg, one pill daily. This was due to a misunderstanding between myself and my doctor (a bit of language barrier), he only wanted me to take it daily for 2 weeks, and then as needed, but my stupid self ended up finishint the bottle. Well, my anxiety came back after 2-3 days, and I have to go back for a refill so I can slowly taper off from it. Overall, I'm just scared and frightened, I've tried to search for help from short term users, but all I been able to find is stories of people that have been on it 8+ years, and their tapering/withdrawals are so awful. I'm just looking for some reassurance that I will be okay, my schedule now is that I cut half off each week until I reach .125mg. Any words of advice/encouragement would be greatly appreciated. Thank you! "
Panic Disorder,https://www.drugs.com/answers/alprazolam-needed-basis-3082254.html,Can Alprazolam be used on an as-needed basis?,The dr prescribed my mom Alprazolam to use only when she is having a panic/anxiety attack. Can this medicine be used on a as needed basis? Plus she is 91 years old and has glaucoma. I saw that this medicine should not be used with glaucoma. 
Panic Disorder,https://www.drugs.com/answers/dr-prescribed-0-5-mg-alprazolam-helping-3075670.html,"Dr. Prescribed me 0.5 mg alprazolam, not helping?","I've recently started getting severe panic attacks. My doctor prescribed me .5 mg Xanax (1-2 every 6 hours as needed). Taking 1 did not help, and neither did 2. So I called him and he told me to try taking 3 at a time, and then 4 only if that didn't help. So after another episode I tried taking 4 and it did somewhat help... but my question is this. Taking 4 of the .5 mg would equal 2 mg total. I've taken an actual 2mg bar in the past and that helped tremendously, nothing compared to taking 4 of these 0.5's. Why would the 2mg bar work so much better then 4 of these 0.5s if technically they are both 2mg? Is it maybe due to it being made my a different manufacturer? The ones I have now are by Actavis, and the bars were Sandoz. My dr told to me call him to let him know how taking the 4 worked, and I want to be able to just get written an actual 2mg Rx rather then having to take 4 of what I currently have. I wish I could just be upfront and tell him the 2mg helped me way more then these but its not a possibility unfortunately to tell him that. "
Panic Disorder,https://www.drugs.com/answers/bpd-klonopin-3026970.html,Is it bpd or the klonopin?,"my son started taking klonopin as well did my sister before she died. my sister had borderline personality disorder and klonopin just made her symptoms and signs more visible to others and she not only told me she thought she was going crazy she also started doing crazy things. my son hasnt yet been diagnosed with b.p.d. but since taking klonopin as prescribed by his Dr. for anxiety has generally been behaving much like my sister and just like her has told me he thinks he is going crazy. his dr prescribed him klonopin for anxiety. and now my heart aches in confusion because i dont know how to help him cuz i dont know if he,too, has borderline personality disorder even though he has all the signs of it or if its the klonopin because he shows signs of the side effects and behavior caused from taking this drug. which coincidently the side effects or problems that are caused from taking this drug are also symptoms and signs of bpd. help me please decipher the problems in which my son is having... my sister didnt live long after she told me she thought she was going crazy because she medicated her problem in which my son is now doing the same thing. and im in fear he may too overdose and i will lose the only child ive ever had. this is very important and in my opinion an emergency so please do not put this aside and please provide me with a detailed explanation as soon as possible as my son needs help. as well do i need to know as much as possible so i am able to help him and hopefully save his life in which i wasnt able rto do for my sister. i dont think i can go through this all again without answers so please help me by providing all the feedback that u can. thank you so much. "
