disease,postLink,postHeading,postContent
Neuralgia,https://www.drugs.com/answers/albuterol-assimilate-into-amphetimine-ua-529360.html,"Can albuterol assimilate into amphetimine in a ""UA""?","I've been in pain management for many years due to severe spinal nerve damage, and have my blood tested fairly regularly to make sure my counts are doing ok, and take random urine tests at my pain Dr.s. at the time I took the urine test, I was taking MS IR and Soma for pain, xanax for anxiety, and had just started taking Albuterol for my asthma. I've never taken any kind of amphetimines, or any kind of diet pills or supplements of any kind, yet the test showed a positive for Amphetimine, (not Methamphetimine). This was the first time that I had taken a UA while I had been taking the Albuterol. The only thing my doctor and I could think of was that either the Albuterol must've somehow crossed over in my urine causing the positive result, or it was just a false positive. I no longer take Albuterol, and have not had any signs of amphetimine in my urine or blood ever before, or since that test. This is something that's been bothering me ever since, so if anyone knows anything in regards to this, your input would be very much appreciated "
Neuralgia,https://www.drugs.com/answers/post-herpetic-neuralgia-shingles-660491.html,Post herpetic Neuralgia from Shingles where to go next?,"I was just wondering if I should go to to Neurologist for this pain as I have been to a few other Dr's Pain Management included and so far nothing anyone has done has helped me in the least bit.. they really arent 100% it is from shingles just a guess since I did have a couple blisters on my chest around the time the burning in my chest started.. Ive been on every anti seizure drug, anti depressants, had intercostal nerve blocks and radio frequency ablation where they burn the nerve and Im getting worse everyday.. even sent me to Physical Therapy as I am so tense from the pain and favoring the left side has made me worse and he mentioned goin to a neurologist.. shine "
Neuralgia,https://www.drugs.com/answers/otc-drug-replace-gabapentin-terms-nerve-pain-813827.html,Is there an OTC drug that can replace Gabapentin in terms of nerve pain?,
Neuralgia,https://www.drugs.com/answers/gabapentin-can-someone-tell-me-if-the-groggy-side-435741.html,Gabapentin - Can someone tell me if the groggy side affect from neurontin goes away after awhile?,my dosage I'm working up to will be 2 300mg capsules 3 times a day. I just started taking gabapentin for pain & pain from nerve damage 
Neuralgia,https://www.drugs.com/answers/sciatic-nerve-pain-buttocks-down-left-leg-into-612056.html,"I have sciatic nerve pain in my buttocks down my left leg &foot, how do I go about getting treatment",IT has been 3 months what are the steps to getting this treated . I have no insurance i go to the local clinic ? 
Neuralgia,https://www.drugs.com/answers/neuralgia-people-nerve-pain-breakthrough-medicine-570881.html,Neuralgia - What do people with nerve pain take as breakthrough medicine? Since opiates don't work?,... on nerve pain 
Neuralgia,https://www.drugs.com/answers/lyrica-recommended-dose-high-pain-3040643.html,Lyrica recommended dose for high pain?,"My cousing diagnosed with fibro. and take this pill 150mg at evening 7 pm for 2 months but did not affected, not doctor raised to 225mg , I just read everyone take this 1 morning and 1 evening, so, should she take 150mg at 8a.m. and 8p.m. (daily 300mg) or continue with slow doctors dose raising? "
Vomiting,https://www.drugs.com/answers/vomit-stitches-mouth-3090787.html,Is it okay to vomit with stitches in your mouth?,I just had my wisdom teeth surgery earlier this morning. I was put under anesthesia and I think it's provoking my nausea. 
Osteoarthritis,https://www.drugs.com/answers/time-day-you-mobic-2956031.html,What time of the day do you take Mobic?,"My doctor just put me on 15 mg. of Mobic per day to see if it's going to help my knees before doing anything else, had a knee replacement in one and the other is showing severe arthritis etc., I was curious as to the best time of the day to take it, I've been taking it at bedtime ... thoughts ... also, it doesn't seem to be doing much, how long does it take until it works, if it's going to? "
Neuralgia,https://www.drugs.com/answers/you-calm-down-trigeminal-pain-into-temple-731441.html,How do you calm down when the trigeminal pain is all the way into your temple?,Dec 31 2011 I went to er and was diagnosed with trigeminal neuralgia the pain was so intense and soo severe I laid in bed thinking it was tooth pain screaming using heating pad took gabapentin and percocets nothing worked. The er doctor gave me a shot and I calmed down went to sleep. Couple months later went to er again vomting from the pain and told the doc I wanted to shoot my head off the pain was so intense. Then realize how stupid that sounded. He gave me two shots and said to have my doc get ct and go to neurologist. In the state of as most docs don't know anything about this condition. I just need some answers im on tegretol and gabapentin. And oxycodone 15mg it doesn't help I still have sever episodes... 
Osteoarthritis,https://www.drugs.com/answers/cymbalta-good-fibromyalgia-951270.html,Is Cymbalta good for fibromyalgia?,"I am currently on Citalopram. I have fibromyalgia, degenerative discs in lower back, affecting my legs, Osteoarthritis, underactive thyroid, high B/P, acid reflux, insomnia sometimes. I am exhausted. Would it help me to get off Citalopram and start using Cymbalta? I am 65, female. "
Neuralgia,https://www.drugs.com/answers/trigeminal-neuralgia-tn-wisdom-teeth-2756135.html,Trigeminal Neuralgia - TN and wisdom teeth?,"I have been diagnosed with trigeminal neuralgia, I had severe pain in my right side of face pressured head, sore mouth and sore nose on and off for 4 months. Originally was prescribed 2 doses of antibiotics for sinusites which didn't help at all.  I don't like dentists so was avoiding them until I got a lump in my neck which said could be tooth abscess. I went to the dentist for an x ray and he said he wanted to take my wisdom tooth out which could be the reason for all my pain. Also he said the lump was nothing to do with him and I need to see my doctor. 3 days later with my wisdom tooth out, I am still in pain from the injections, still have a headache.  I don't know whether I actually have TN or not. I don't want to keep pestering the doctors. So has anybody else had problems like this? Can TN cause the lymph nodes to swell? "
Osteoarthritis,https://www.drugs.com/answers/prednisone-very-bad-joint-pain-cutting-back-803640.html,Can Prednisone cause very bad joint pain when cutting back ?,"I have been put on. Prednisone 60 mg twice daily for sever asthma attack. And have been on prednisone for a long time. I am trying to cut back just by 20 mg and I am in so much joint pain, I have not slept for two days. The pain is in the bones. "
Osteoarthritis,https://www.drugs.com/answers/talk-doctor-pain-meds-correctly-ra-neuropathy-677098.html,"How do u talk to your doctor regarding pain meds correctly? I have RA, neuropathy(severe) and?","... osteoarthritis among a few but I feel like a criminal any time I need to have that ""this isn't getting it"" talk at the doctor s visit. Ps : I've never abused them, never been one to ask for much but I have to now- I take 10mg Oxy 3 x day and still hurting, is this unusual? "
Osteoarthritis,https://www.drugs.com/answers/tylenol-with-codeine-3-is-tylenol-3-a-controlled-412598.html,Tylenol with Codeine 3 - is tylenol 3 a controlled substance?,
Osteoarthritis,https://www.drugs.com/answers/anyone-problem-joint-pain-taking-bupropion-3173687.html,Has anyone had a problem with joint pain while taking bupropion?,"Has anyone had a problem with increased anxiety from taking bupropion? Has anyone had a problem with ringing in the ears (tinnitus) while taking wellbutrin? I have taken generic wellbutrin for years. Just recently quit taking it because of unbearable side effects. Been off of it for 2 weeks. No more ringing in ears, sleeping better all night long, no more joint pain, no more anxiety attacks. Has anyone else experienced these adverse side effects? "
